name,road_link_id,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,geometry
PIQUAD RD,103903,103903,103918,Arterial,7,1,426,1,46,1618,"LINESTRING (1485726.506000 1020000.772000 ,1486152.702000 1020006.762000 )"
Elida,103904,103904,100706,Highway,3,1,6213,1,55,1481,"LINESTRING (1485773.559000 1026225.385000 ,1491063.700000 1022966.938000 )"
GRUBB RD,103904,103904,103896,Arterial,7,1,1747,1,37,1502,"LINESTRING (1485773.559000 1026225.385000 ,1485801.763000 1027972.955000 )"
GRUBB RD,103904,103904,103901,Arterial,7,1,4978,1,48,1502,"LINESTRING (1485773.559000 1026225.385000 ,1485735.879000 1021246.783000 )"
SR-309,103904,103904,103908,Highway,3,1,6216,1,55,1618,"LINESTRING (1485773.559000 1026225.385000 ,1480505.519000 1029525.386000 )"
REDD RD,103905,103905,103658,Arterial,7,1,2632,1,37,1560,"LINESTRING (1480509.040000 1024541.203000 ,1480487.482000 1027173.622000 )"
OLD DELPHOS RD,103905,103905,103906,Arterial,7,1,1830,1,39,1560,"LINESTRING (1480509.040000 1024541.203000 ,1481766.152000 1023211.082000 )"
OLD DELPHOS RD,103905,103905,103913,Arterial,7,1,6374,1,39,1618,"LINESTRING (1480509.040000 1024541.203000 ,1477990.076000 1030397.292000 )"
MCBRIDE RD,103906,103906,103897,Arterial,7,1,460,1,37,1502,"LINESTRING (1481766.152000 1023211.082000 ,1481766.055000 1022750.730000 )"
OLD DELPHOS RD,103906,103906,103905,Arterial,7,1,1830,1,39,1618,"LINESTRING (1481766.152000 1023211.082000 ,1480509.040000 1024541.203000 )"
OLD DELPHOS RD,103906,103906,103912,Arterial,7,1,1040,1,39,1502,"LINESTRING (1481766.152000 1023211.082000 ,1482526.845000 1022500.834000 )"
OLD DELPHOS RD,103907,103907,103900,Arterial,7,1,1909,1,37,1502,"LINESTRING (1485732.867000 1020315.933000 ,1484608.613000 1021859.048000 )"
GRUBB RD,103907,103907,103901,Arterial,7,1,930,1,48,1502,"LINESTRING (1485732.867000 1020315.933000 ,1485735.879000 1021246.783000 )"
GRUBB RD,103907,103907,103903,Arterial,7,1,315,1,46,1502,"LINESTRING (1485732.867000 1020315.933000 ,1485726.506000 1020000.772000 )"
OLD DELPHOS RD,103907,103907,103918,Arterial,7,1,521,1,39,1618,"LINESTRING (1485732.867000 1020315.933000 ,1486152.702000 1020006.762000 )"
REDD RD,103908,103908,103658,Arterial,7,1,2351,1,35,1800,"LINESTRING (1480505.519000 1029525.386000 ,1480487.482000 1027173.622000 )"
SR-309,103908,103908,103904,Highway,3,1,6216,1,55,1502,"LINESTRING (1480505.519000 1029525.386000 ,1485773.559000 1026225.385000 )"
SR-309,103908,103908,103914,Highway,3,1,2213,1,55,1618,"LINESTRING (1480505.519000 1029525.386000 ,1478616.463000 1030679.159000 )"
REDD RD,103908,103908,103915,Arterial,7,1,1129,1,35,1618,"LINESTRING (1480505.519000 1029525.386000 ,1480504.871000 1030655.342000 )"
,103909,103909,261,HOT,9,1,1129,1,25,1800,"LINESTRING (1456100.901000 1042353.011000 ,1455814.209000 1043446.023000 )"
,103909,103909,103569,Arterial,7,1,606,1,53,1676,"LINESTRING (1456100.901000 1042353.011000 ,1456706.761000 1042336.277000 )"
,103909,103909,103638,Arterial,7,1,457,1,53,1734,"LINESTRING (1456100.901000 1042353.011000 ,1455643.356000 1042352.980000 )"
,103910,103910,261,HOT,9,1,798,1,25,1800,"LINESTRING (1456612.764000 1043420.355000 ,1455814.209000 1043446.023000 )"
,103910,103910,262,HOT,9,1,1504,1,25,1800,"LINESTRING (1456612.764000 1043420.355000 ,1458114.693000 1043515.333000 )"
STATE,103910,103910,103569,Highway,3,1,1088,1,51,1508,"LINESTRING (1456612.764000 1043420.355000 ,1456706.761000 1042336.277000 )"
STATE,103910,103910,103630,Highway,3,1,851,1,35,1734,"LINESTRING (1456612.764000 1043420.355000 ,1456567.303000 1044270.321000 )"
,103911,103911,262,HOT,9,1,1311,1,25,1800,"LINESTRING (1459415.773000 1043678.960000 ,1458114.693000 1043515.333000 )"
,103911,103911,265,HOT,9,1,1208,1,25,1800,"LINESTRING (1459415.773000 1043678.960000 ,1460580.458000 1043356.432000 )"
N MAIN ST,103911,103911,103811,Arterial,7,1,1382,1,25,1508,"LINESTRING (1459415.773000 1043678.960000 ,1459388.700000 1042296.427000 )"
N MAIN ST,103911,103911,103813,Arterial,7,1,1571,1,27,1548,"LINESTRING (1459415.773000 1043678.960000 ,1459446.119000 1045249.991000 )"
OLD DELPHOS RD,103912,103912,103653,Arterial,7,1,1079,1,39,1618,"LINESTRING (1482526.845000 1022500.834000 ,1483557.001000 1022179.431000 )"
BLISS RD,103912,103912,103897,Arterial,7,1,800,1,37,1560,"LINESTRING (1482526.845000 1022500.834000 ,1481766.055000 1022750.730000 )"
OLD DELPHOS RD,103912,103912,103906,Arterial,7,1,1040,1,39,1618,"LINESTRING (1482526.845000 1022500.834000 ,1481766.152000 1023211.082000 )"
,103913,103913,238,HOT,9,1,3900,1,25,1800,"LINESTRING (1477990.076000 1030397.292000 ,1477498.629000 1026528.325000 )"
OLD DELPHOS RD,103913,103913,103622,Arterial,7,1,307,1,39,1618,"LINESTRING (1477990.076000 1030397.292000 ,1477911.169000 1030694.449000 )"
OLD DELPHOS RD,103913,103913,103905,Arterial,7,1,6374,1,39,1618,"LINESTRING (1477990.076000 1030397.292000 ,1480509.040000 1024541.203000 )"
STATE RD,103914,103914,103622,Arterial,7,1,705,1,44,1618,"LINESTRING (1478616.463000 1030679.159000 ,1477911.169000 1030694.449000 )"
SR-309,103914,103914,103637,Highway,3,1,989,1,55,1734,"LINESTRING (1478616.463000 1030679.159000 ,1477776.587000 1031202.287000 )"
SR-309,103914,103914,103908,Highway,3,1,2213,1,55,1560,"LINESTRING (1478616.463000 1030679.159000 ,1480505.519000 1029525.386000 )"
STATE RD,103914,103914,103915,Arterial,7,1,1888,1,44,1618,"LINESTRING (1478616.463000 1030679.159000 ,1480504.871000 1030655.342000 )"
REDD RD,103915,103915,103874,Arterial,7,1,2637,1,37,1618,"LINESTRING (1480504.871000 1030655.342000 ,1480551.368000 1033292.312000 )"
STATE RD,103915,103915,103895,Arterial,7,1,349,1,46,1618,"LINESTRING (1480504.871000 1030655.342000 ,1480854.544000 1030651.433000 )"
REDD RD,103915,103915,103908,Arterial,7,1,1129,1,35,1734,"LINESTRING (1480504.871000 1030655.342000 ,1480505.519000 1029525.386000 )"
STATE RD,103915,103915,103914,Arterial,7,1,1888,1,44,1734,"LINESTRING (1480504.871000 1030655.342000 ,1478616.463000 1030679.159000 )"
,103916,103916,229,HOT,9,1,3433,1,25,1800,"LINESTRING (1488399.788000 1019995.230000 ,1488512.037000 1016563.292000 )"
,103916,103916,235,HOT,9,1,1750,1,25,1800,"LINESTRING (1488399.788000 1019995.230000 ,1489017.276000 1021632.838000 )"
Piquad,103916,103916,100716,Arterial,7,1,2650,1,47,1734,"LINESTRING (1488399.788000 1019995.230000 ,1491045.393000 1019831.950000 )"
PIQUAD RD,103916,103916,103918,Arterial,7,1,2247,1,46,1618,"LINESTRING (1488399.788000 1019995.230000 ,1486152.702000 1020006.762000 )"
POLING RD,103917,103917,103602,Arterial,7,1,2814,1,34,1618,"LINESTRING (1485675.766000 1013454.088000 ,1488320.280000 1012490.875000 )"
GRUBB RD,103917,103917,103620,Arterial,7,1,1332,1,46,1618,"LINESTRING (1485675.766000 1013454.088000 ,1485671.945000 1012121.967000 )"
GRUBB RD,103917,103917,103899,Arterial,7,1,1316,1,46,1618,"LINESTRING (1485675.766000 1013454.088000 ,1485685.658000 1014770.422000 )"
PIQUAD RD,103918,103918,103903,Arterial,7,1,426,1,46,1618,"LINESTRING (1486152.702000 1020006.762000 ,1485726.506000 1020000.772000 )"
OLD DELPHOS RD,103918,103918,103907,Arterial,7,1,521,1,39,1618,"LINESTRING (1486152.702000 1020006.762000 ,1485732.867000 1020315.933000 )"
PIQUAD RD,103918,103918,103916,Arterial,7,1,2247,1,46,1800,"LINESTRING (1486152.702000 1020006.762000 ,1488399.788000 1019995.230000 )"
,103919,103919,266,HOT,9,1,81,1,25,1800,"LINESTRING (1459395.589000 1041921.392000 ,1459476.965000 1041917.109000 )"
MAIN ST,103919,103919,100690,Highway,3,1,381,1,21,1228,"LINESTRING (1459395.589000 1041921.392000 ,1459393.000000 1041540.000000 )"
MAIN ST,103919,103919,103811,Highway,3,1,375,1,21,1548,"LINESTRING (1459395.589000 1041921.392000 ,1459388.700000 1042296.427000 )"
State,103920,103920,100701,Arterial,7,1,3972,1,46,1618,"LINESTRING (1489829.840000 1030541.367000 ,1493801.854000 1030493.685000 )"
LEATHERWOOD R,103920,103920,103877,Arterial,7,1,2660,1,39,1560,"LINESTRING (1489829.840000 1030541.367000 ,1489852.267000 1033201.760000 )"
STATE RD,103920,103920,103921,Arterial,7,1,1353,1,46,1800,"LINESTRING (1489829.840000 1030541.367000 ,1488476.660000 1030561.850000 )"
,103921,103921,236,HOT,9,1,2755,1,25,1800,"LINESTRING (1488476.660000 1030561.850000 ,1488029.990000 1027843.209000 )"
STATE RD,103921,103921,103886,Arterial,7,1,2632,1,46,1502,"LINESTRING (1488476.660000 1030561.850000 ,1485844.213000 1030601.608000 )"
STATE RD,103921,103921,103920,Arterial,7,1,1353,1,46,1618,"LINESTRING (1488476.660000 1030561.850000 ,1489829.840000 1030541.367000 )"
BRENNEMAN RD,103922,103922,103877,Arterial,7,1,1301,1,37,1560,"LINESTRING (1491153.304000 1033198.748000 ,1489852.267000 1033201.760000 )"
BRENNEMAN RD,103922,103922,103879,Arterial,7,1,2704,1,37,1800,"LINESTRING (1491153.304000 1033198.748000 ,1493853.890000 1033058.742000 )"
,103923,103923,291,HOT,9,1,4075,1,25,1800,"LINESTRING (1480745.210000 1043816.463000 ,1476689.364000 1043417.081000 )"
REDD RD,103923,103923,103624,Arterial,7,1,2854,1,37,1481,"LINESTRING (1480745.210000 1043816.463000 ,1480716.065000 1040962.592000 )"
REDD RD,103923,103923,103929,Arterial,7,1,2656,1,37,1618,"LINESTRING (1480745.210000 1043816.463000 ,1480772.165000 1046472.828000 )"
,103924,103924,309,HOT,9,1,2396,1,25,1800,"LINESTRING (1554996.773000 1050963.538000 ,1552603.517000 1051079.827000 )"
,103924,103924,322,HOT,9,1,2281,1,25,1800,"LINESTRING (1554996.773000 1050963.538000 ,1557266.157000 1050725.061000 )"
,103925,103925,328,HOT,9,1,1154,1,25,1800,"LINESTRING (1579233.669000 1059206.926000 ,1579939.569000 1060120.071000 )"
,103925,103925,329,HOT,9,1,1531,1,25,1800,"LINESTRING (1579233.669000 1059206.926000 ,1578588.605000 1057818.428000 )"
AUGSBURGER RD,103925,103925,103556,Arterial,7,1,3173,1,37,1560,"LINESTRING (1579233.669000 1059206.926000 ,1576060.237000 1059173.923000 )"
AUGSBURGER RD,103925,103925,103571,Arterial,7,1,2082,1,37,1618,"LINESTRING (1579233.669000 1059206.926000 ,1581316.108000 1059240.381000 )"
,103926,103926,328,HOT,9,1,1403,1,25,1800,"LINESTRING (1581309.745000 1060422.722000 ,1579939.569000 1060120.071000 )"
,103926,103926,331,HOT,9,1,2109,1,25,1800,"LINESTRING (1581309.745000 1060422.722000 ,1583117.684000 1059335.189000 )"
BENTLEY RD,103926,103926,103571,Arterial,7,1,1182,1,39,1481,"LINESTRING (1581309.745000 1060422.722000 ,1581316.108000 1059240.381000 )"
BENTLEY RD,103926,103926,104393,Arterial,7,1,2564,1,39,1481,"LINESTRING (1581309.745000 1060422.722000 ,1581549.263000 1062975.561000 )"
LINCOLN HWY,103927,103927,103624,Arterial,7,1,2624,1,48,1734,"LINESTRING (1483340.994000 1040947.570000 ,1480716.065000 1040962.592000 )"
LINCOLN HWY,103927,103927,103928,Arterial,7,1,2683,1,48,1734,"LINESTRING (1483340.994000 1040947.570000 ,1485962.365000 1041522.658000 )"
,103928,103928,292,HOT,9,1,656,1,25,1800,"LINESTRING (1485962.365000 1041522.658000 ,1485634.394000 1042091.891000 )"
LINCOLN HWY,103928,103928,103927,Arterial,7,1,2683,1,48,1734,"LINESTRING (1485962.365000 1041522.658000 ,1483340.994000 1040947.570000 )"
LINCOLN HWY,103928,103928,103937,Arterial,7,1,1350,1,48,1734,"LINESTRING (1485962.365000 1041522.658000 ,1487276.259000 1041835.576000 )"
,103929,103929,464,Highway,3,1,1288,1,41,1800,"LINESTRING (1480772.165000 1046472.828000 ,1480802.979000 1047760.472000 )"
REDD RD,103929,103929,103923,Arterial,7,1,2656,1,37,1481,"LINESTRING (1480772.165000 1046472.828000 ,1480745.210000 1043816.463000 )"
US-30,103930,103930,103645,Freeway,2,1,2640,2,68,1618,"LINESTRING (1483280.418000 1038440.966000 ,1480640.056000 1038473.058000 )"
HUFFER RD,103930,103930,103932,Arterial,7,1,83,1,37,1618,"LINESTRING (1483280.418000 1038440.966000 ,1483276.307000 1038357.575000 )"
HUFFER RD,103930,103930,103934,Arterial,7,1,343,1,37,1618,"LINESTRING (1483280.418000 1038440.966000 ,1483299.543000 1038784.320000 )"
US-30,103931,103931,103930,Freeway,2,1,6182,2,68,2112,"LINESTRING (1489461.586000 1038315.143000 ,1483280.418000 1038440.966000 )"
LEATHERWOOD R,103931,103931,103933,Arterial,7,1,86,1,37,1618,"LINESTRING (1489461.586000 1038315.143000 ,1489476.556000 1038229.563000 )"
LEATHERWOOD R,103931,103931,103936,Arterial,7,1,197,1,37,1618,"LINESTRING (1489461.586000 1038315.143000 ,1489418.210000 1038507.338000 )"
HUFFER RD,103932,103932,103876,Arterial,7,1,308,1,37,1618,"LINESTRING (1483276.307000 1038357.575000 ,1483270.868000 1038048.948000 )"
HUFFER RD,103932,103932,103930,Arterial,7,1,83,1,37,1618,"LINESTRING (1483276.307000 1038357.575000 ,1483280.418000 1038440.966000 )"
US-30,103932,103932,103933,Freeway,2,1,6201,2,68,2112,"LINESTRING (1483276.307000 1038357.575000 ,1489476.556000 1038229.563000 )"
US-30,103933,103933,103894,Freeway,2,1,2790,2,68,1618,"LINESTRING (1489476.556000 1038229.563000 ,1492181.387000 1037542.171000 )"
LEATHERWOOD R,103933,103933,103931,Arterial,7,1,86,1,37,2112,"LINESTRING (1489476.556000 1038229.563000 ,1489461.586000 1038315.143000 )"
LEATHERWOOD R,103933,103933,103935,Arterial,7,1,398,1,37,1560,"LINESTRING (1489476.556000 1038229.563000 ,1489602.457000 1037850.986000 )"
HUFFER RD,103934,103934,103930,Arterial,7,1,343,1,37,1481,"LINESTRING (1483299.543000 1038784.320000 ,1483280.418000 1038440.966000 )"
LEATHERWOOD R,103935,103935,103878,Arterial,7,1,1069,1,37,1560,"LINESTRING (1489602.457000 1037850.986000 ,1489882.218000 1036818.466000 )"
LEATHERWOOD R,103935,103935,103933,Arterial,7,1,398,1,37,1618,"LINESTRING (1489602.457000 1037850.986000 ,1489476.556000 1038229.563000 )"
LEATHERWOOD R,103936,103936,103931,Arterial,7,1,197,1,37,1618,"LINESTRING (1489418.210000 1038507.338000 ,1489461.586000 1038315.143000 )"
LEATHERWOOD R,103936,103936,103937,Arterial,7,1,3957,1,37,1560,"LINESTRING (1489418.210000 1038507.338000 ,1487276.259000 1041835.576000 )"
LINCOLN HWY,103937,103937,103928,Arterial,7,1,1350,1,48,1734,"LINESTRING (1487276.259000 1041835.576000 ,1485962.365000 1041522.658000 )"
LEATHERWOOD R,103937,103937,103936,Arterial,7,1,3957,1,37,1560,"LINESTRING (1487276.259000 1041835.576000 ,1489418.210000 1038507.338000 )"
LINCOLN HWY,103937,103937,103939,Arterial,7,1,1333,1,48,1734,"LINESTRING (1487276.259000 1041835.576000 ,1488595.832000 1042028.167000 )"
,103938,103938,330,HOT,9,1,616,1,25,1800,"LINESTRING (1581316.108000 1058061.355000 ,1581908.346000 1057891.786000 )"
BENTLEY RD,103938,103938,103570,Arterial,7,1,1497,1,26,1618,"LINESTRING (1581316.108000 1058061.355000 ,1581316.108000 1056564.178000 )"
BENTLEY RD,103938,103938,103571,Arterial,7,1,1179,1,26,1618,"LINESTRING (1581316.108000 1058061.355000 ,1581316.108000 1059240.381000 )"
LINCOLN HWY,103939,103939,103887,Arterial,7,1,2672,1,48,1734,"LINESTRING (1488595.832000 1042028.167000 ,1491249.604000 1042342.201000 )"
LINCOLN HWY,103939,103939,103937,Arterial,7,1,1333,1,48,1734,"LINESTRING (1488595.832000 1042028.167000 ,1487276.259000 1041835.576000 )"
RIDGE RD,103940,103940,103878,Arterial,7,1,2016,1,39,1560,"LINESTRING (1491864.809000 1037185.896000 ,1489882.218000 1036818.466000 )"
RIDGE RD,103940,103940,103894,Arterial,7,1,476,1,39,2112,"LINESTRING (1491864.809000 1037185.896000 ,1492181.387000 1037542.171000 )"
Dutch Hollow,103941,103941,100702,Arterial,7,1,2830,1,41,1618,"LINESTRING (1496482.531000 1033286.706000 ,1496723.622000 1030466.070000 )"
DUTCH HOLLOW,103941,103941,103890,Arterial,7,1,233,1,39,1560,"LINESTRING (1496482.531000 1033286.706000 ,1496531.699000 1033515.045000 )"
GOMER RD,103942,103942,103958,Arterial,7,1,4019,1,39,1481,"LINESTRING (1501899.225000 1044703.113000 ,1501940.955000 1040683.359000 )"
GOMER RD,103942,103942,103970,Arterial,7,1,1347,1,39,1800,"LINESTRING (1501899.225000 1044703.113000 ,1501624.424000 1046021.910000 )"
,103943,103943,336,HOT,9,1,761,1,25,1800,"LINESTRING (1583624.825000 1057774.753000 ,1582883.618000 1057599.204000 )"
ELM,103943,103943,100754,Arterial,7,1,1901,1,27,1800,"LINESTRING (1583624.825000 1057774.753000 ,1582388.000000 1059219.000000 )"
ELM,103943,103943,103566,Arterial,7,1,599,1,27,1421,"LINESTRING (1583624.825000 1057774.753000 ,1584022.000000 1057326.000000 )"
,103944,103944,337,HOT,9,1,801,1,25,1800,"LINESTRING (1582537.242000 1056465.926000 ,1581966.862000 1055902.231000 )"
COLUMBUS GROV,103944,103944,103570,Arterial,7,1,1225,1,29,1734,"LINESTRING (1582537.242000 1056465.926000 ,1581316.108000 1056564.178000 )"
COLUMBUS GROV,103944,103944,104342,Arterial,7,1,392,1,25,1421,"LINESTRING (1582537.242000 1056465.926000 ,1582796.345000 1056170.529000 )"
,103945,103945,268,HOT,9,1,56,1,25,1800,"LINESTRING (1459395.589000 1041291.801000 ,1459451.267000 1041300.367000 )"
MAIN ST,103945,103945,100690,Highway,3,1,248,1,21,1228,"LINESTRING (1459395.589000 1041291.801000 ,1459393.000000 1041540.000000 )"
MAIN ST,103945,103945,103810,Highway,3,1,228,1,21,1228,"LINESTRING (1459395.589000 1041291.801000 ,1459393.750000 1041063.548000 )"
,103946,103946,270,HOT,9,1,78,1,25,1800,"LINESTRING (1459395.589000 1040859.225000 ,1459472.682000 1040846.376000 )"
MAIN ST,103946,103946,103810,Highway,3,1,204,1,21,1228,"LINESTRING (1459395.589000 1040859.225000 ,1459393.750000 1041063.548000 )"
MAIN ST,103946,103946,103825,Highway,3,1,169,1,21,1228,"LINESTRING (1459395.589000 1040859.225000 ,1459385.587000 1040690.092000 )"
,103947,103947,337,HOT,9,1,390,1,25,1800,"LINESTRING (1581654.775000 1055668.166000 ,1581966.862000 1055902.231000 )"
KIBLER,103947,103947,103570,Arterial,7,1,957,1,33,1618,"LINESTRING (1581654.775000 1055668.166000 ,1581316.108000 1056564.178000 )"
KIBLER,103947,103947,104376,Arterial,7,1,511,1,35,1421,"LINESTRING (1581654.775000 1055668.166000 ,1581748.514000 1055165.438000 )"
,103948,103948,486,Highway,3,1,950,1,41,1800,"LINESTRING (1499277.511000 1046043.649000 ,1499999.197000 1046662.290000 )"
REDRIDGE RD,103948,103948,103959,Arterial,7,1,3498,1,46,1618,"LINESTRING (1499277.511000 1046043.649000 ,1496588.203000 1043805.962000 )"
GOMER RD,103949,103949,103953,Arterial,7,1,652,1,46,1618,"LINESTRING (1502031.582000 1038850.794000 ,1502208.370000 1038222.382000 )"
GOMER RD,103949,103949,103964,Arterial,7,1,1017,1,46,1800,"LINESTRING (1502031.582000 1038850.794000 ,1501930.067000 1039863.077000 )"
US-30,103950,103950,103893,Freeway,2,1,5980,2,68,1618,"LINESTRING (1502514.066000 1037098.404000 ,1496533.205000 1037127.907000 )"
US-30,103951,103951,103589,Freeway,2,1,4669,2,68,2112,"LINESTRING (1502548.115000 1037009.197000 ,1507212.384000 1036788.528000 )"
WAPAK RD,103952,103952,103885,Arterial,7,1,4577,1,37,1618,"LINESTRING (1496584.000000 1042949.000000 ,1496565.278000 1038371.697000 )"
WAPAK RD,103952,103952,103954,Arterial,7,1,378,1,37,1734,"LINESTRING (1496584.000000 1042949.000000 ,1496586.352000 1043327.041000 )"
RIDGE RD,103953,103953,103885,Arterial,7,1,5645,1,39,1560,"LINESTRING (1502208.370000 1038222.382000 ,1496565.278000 1038371.697000 )"
GOMER RD,103953,103953,103949,Arterial,7,1,652,1,46,1618,"LINESTRING (1502208.370000 1038222.382000 ,1502031.582000 1038850.794000 )"
GOMER RD,103953,103953,103961,Arterial,7,1,1224,1,50,1734,"LINESTRING (1502208.370000 1038222.382000 ,1502568.842000 1037051.821000 )"
LINCOLN HWY,103954,103954,103888,Arterial,7,1,741,1,48,1734,"LINESTRING (1496586.352000 1043327.041000 ,1495873.385000 1043531.883000 )"
WAPAK RD,103954,103954,103952,Arterial,7,1,378,1,37,1560,"LINESTRING (1496586.352000 1043327.041000 ,1496584.000000 1042949.000000 )"
LINCOLN HWY,103954,103954,103955,Arterial,7,1,3369,1,48,1734,"LINESTRING (1496586.352000 1043327.041000 ,1499550.668000 1041724.284000 )"
LINCOLN HWY,103955,103955,103954,Arterial,7,1,3369,1,48,1734,"LINESTRING (1499550.668000 1041724.284000 ,1496586.352000 1043327.041000 )"
LINCOLN HWY,103955,103955,103956,Arterial,7,1,2194,1,48,1734,"LINESTRING (1499550.668000 1041724.284000 ,1501553.924000 1040828.005000 )"
LINCOLN HWY,103956,103956,103955,Arterial,7,1,2194,1,48,1734,"LINESTRING (1501553.924000 1040828.005000 ,1499550.668000 1041724.284000 )"
LINCOLN HWY,103956,103956,103957,Arterial,7,1,203,1,48,1734,"LINESTRING (1501553.924000 1040828.005000 ,1501740.901000 1040746.509000 )"
LINCOLN HWY,103957,103957,103956,Arterial,7,1,203,1,48,1734,"LINESTRING (1501740.901000 1040746.509000 ,1501553.924000 1040828.005000 )"
LINCOLN HWY,103957,103957,103958,Arterial,7,1,209,1,48,1734,"LINESTRING (1501740.901000 1040746.509000 ,1501940.955000 1040683.359000 )"
GOMER RD,103958,103958,103942,Arterial,7,1,4019,1,39,1481,"LINESTRING (1501940.955000 1040683.359000 ,1501899.225000 1044703.113000 )"
LINCOLN HWY,103958,103958,103957,Arterial,7,1,209,1,48,1734,"LINESTRING (1501940.955000 1040683.359000 ,1501740.901000 1040746.509000 )"
LINCOLN HWY,103958,103958,103960,Arterial,7,1,130,2,54,1491,"LINESTRING (1501940.955000 1040683.359000 ,1502062.712000 1040636.981000 )"
GOMER RD,103958,103958,103964,Arterial,7,1,820,1,46,1618,"LINESTRING (1501940.955000 1040683.359000 ,1501930.067000 1039863.077000 )"
REDRIDGE RD,103959,103959,103888,Arterial,7,1,765,1,46,1481,"LINESTRING (1496588.203000 1043805.962000 ,1495873.385000 1043531.883000 )"
REDRIDGE RD,103959,103959,103948,Arterial,7,1,3498,1,46,1800,"LINESTRING (1496588.203000 1043805.962000 ,1499277.511000 1046043.649000 )"
LINCOLN HWY,103960,103960,103958,Arterial,7,1,130,2,54,1618,"LINESTRING (1502062.712000 1040636.981000 ,1501940.955000 1040683.359000 )"
LINCOLN HWY,103960,103960,103973,Arterial,7,1,1634,1,46,1800,"LINESTRING (1502062.712000 1040636.981000 ,1503611.964000 1040116.400000 )"
GOMER RD,103961,103961,103953,Arterial,7,1,1224,1,48,1734,"LINESTRING (1502568.842000 1037051.821000 ,1502208.370000 1038222.382000 )"
GOMER RD,103961,103961,103962,Arterial,7,1,1101,1,48,1618,"LINESTRING (1502568.842000 1037051.821000 ,1502891.400000 1035998.977000 )"
GOMER RD,103962,103962,103889,Arterial,7,1,401,1,46,1560,"LINESTRING (1502891.400000 1035998.977000 ,1503001.591000 1035612.746000 )"
GOMER RD,103962,103962,103961,Arterial,7,1,1101,1,48,1734,"LINESTRING (1502891.400000 1035998.977000 ,1502568.842000 1037051.821000 )"
,103963,103963,267,HOT,9,1,64,1,25,1800,"LINESTRING (1460110.839000 1041912.826000 ,1460175.083000 1041908.544000 )"
FRANKLIN,103963,103963,100688,Arterial,7,1,365,1,24,1374,"LINESTRING (1460110.839000 1041912.826000 ,1460109.000000 1041547.000000 )"
FRANKLIN,103963,103963,100692,Arterial,7,1,370,1,24,1228,"LINESTRING (1460110.839000 1041912.826000 ,1460108.000000 1042283.000000 )"
,103964,103964,295,HOT,9,1,860,1,25,1800,"LINESTRING (1501930.067000 1039863.077000 ,1501086.409000 1040031.397000 )"
GOMER RD,103964,103964,103949,Arterial,7,1,1017,1,46,1618,"LINESTRING (1501930.067000 1039863.077000 ,1502031.582000 1038850.794000 )"
GOMER RD,103964,103964,103958,Arterial,7,1,820,1,46,1491,"LINESTRING (1501930.067000 1039863.077000 ,1501940.955000 1040683.359000 )"
,103965,103965,269,HOT,9,1,81,1,25,1800,"LINESTRING (1460110.839000 1041304.650000 ,1460192.214000 1041313.216000 )"
FRANKLIN,103965,103965,100688,Arterial,7,1,242,1,24,1228,"LINESTRING (1460110.839000 1041304.650000 ,1460109.000000 1041547.000000 )"
FRANKLIN,103965,103965,103815,Arterial,7,1,244,1,24,1228,"LINESTRING (1460110.839000 1041304.650000 ,1460115.000000 1041060.000000 )"
,103966,103966,271,HOT,9,1,77,1,25,1800,"LINESTRING (1460123.688000 1040850.659000 ,1460200.780000 1040850.659000 )"
FRANKLIN,103966,103966,103815,Arterial,7,1,209,1,24,1330,"LINESTRING (1460123.688000 1040850.659000 ,1460115.000000 1041060.000000 )"
FRANKLIN,103966,103966,103817,Arterial,7,1,169,1,24,1187,"LINESTRING (1460123.688000 1040850.659000 ,1460124.511000 1040681.243000 )"
,103967,103967,267,HOT,9,1,295,1,25,1800,"LINESTRING (1460470.605000 1041912.826000 ,1460175.083000 1041908.544000 )"
PIERCE ST,103967,103967,100682,Arterial,7,1,357,1,22,1228,"LINESTRING (1460470.605000 1041912.826000 ,1460471.000000 1041555.000000 )"
PIERCE ST,103967,103967,100693,Arterial,7,1,361,1,22,1508,"LINESTRING (1460470.605000 1041912.826000 ,1460466.000000 1042274.000000 )"
,103968,103968,269,HOT,9,1,290,1,25,1800,"LINESTRING (1460479.171000 1041266.104000 ,1460192.214000 1041313.216000 )"
PIERCE ST,103968,103968,100682,Arterial,7,1,289,1,24,1228,"LINESTRING (1460479.171000 1041266.104000 ,1460471.000000 1041555.000000 )"
PIERCE ST,103968,103968,103816,Arterial,7,1,217,1,22,1330,"LINESTRING (1460479.171000 1041266.104000 ,1460481.043000 1041048.343000 )"
,103969,103969,271,HOT,9,1,279,1,25,1800,"LINESTRING (1460479.171000 1040824.962000 ,1460200.780000 1040850.659000 )"
PIERCE ST,103969,103969,103812,Arterial,7,1,138,1,26,1228,"LINESTRING (1460479.171000 1040824.962000 ,1460475.907000 1040686.853000 )"
PIERCE ST,103969,103969,103816,Arterial,7,1,223,1,26,1228,"LINESTRING (1460479.171000 1040824.962000 ,1460481.043000 1041048.343000 )"
,103970,103970,465,Highway,3,1,1200,1,41,1800,"LINESTRING (1501624.424000 1046021.910000 ,1501299.948000 1047177.700000 )"
GOMER RD,103970,103970,103942,Arterial,7,1,1347,1,39,1618,"LINESTRING (1501624.424000 1046021.910000 ,1501899.225000 1044703.113000 )"
